category_id,duration_sec,subscriber_count,publish_hour,publish_dayofweek,publish_month,actual,predicted,probability_high,actual_label,predicted_label
15,2023.0,954000.0,23,3,11,0,0,0.19756586652347163,Low Engagement,Low Engagement
26,1905.0,6580000.0,14,0,5,0,1,0.5840776026879575,Low Engagement,High Engagement
15,441.0,28700.0,16,4,11,0,0,0.2094938700868017,Low Engagement,Low Engagement
17,1255.0,23700000.0,19,2,5,0,1,0.5543836319564034,Low Engagement,High Engagement
27,323.0,34400.0,19,0,2,0,0,0.32922238436065676,Low Engagement,Low Engagement
26,575.0,775000.0,17,4,2,0,0,0.4017857133387157,Low Engagement,Low Engagement
17,361.0,1990000.0,13,0,6,0,0,0.44753655727657454,Low Engagement,Low Engagement
24,722.0,10600000.0,19,2,5,1,1,0.8078197343449846,High Engagement,High Engagement
27,478.0,3480000.0,23,1,7,0,0,0.45882812813652624,Low Engagement,Low Engagement
22,1335.0,1180000.0,18,4,10,1,0,0.3437402753592587,High Engagement,Low Engagement
2,1048.0,10700000.0,11,3,4,1,1,0.7211132157848995,High Engagement,High Engagement
23,3433.0,6870000.0,9,6,7,1,1,0.7220552097697446,High Engagement,High Engagement
22,342.0,14000.0,12,4,9,0,0,0.3375521816961101,Low Engagement,Low Engagement
25,2386.0,979000.0,15,0,7,0,0,0.31530030273051646,Low Engagement,Low Engagement
27,318.0,22200000.0,15,3,6,1,1,0.7646417326213136,High Engagement,High Engagement
25,921.0,7040000.0,14,1,3,0,0,0.3794851417019307,Low Engagement,Low Engagement
24,1831.0,14100000.0,20,3,10,0,1,0.6735498588261041,Low Engagement,High Engagement
22,740.0,2420000.0,14,6,12,1,0,0.4797057493662758,High Engagement,Low Engagement
17,1028.0,1520000.0,17,3,11,0,0,0.32373729957323316,Low Engagement,Low Engagement
22,987.0,2560000.0,17,5,3,1,1,0.5053868351249209,High Engagement,High Engagement
24,466.0,7960000.0,21,1,3,1,1,0.7727985660020635,High Engagement,High Engagement
23,854.0,26900000.0,17,4,1,1,1,0.7306188975418725,High Engagement,High Engagement
24,921.0,5820000.0,17,2,12,1,1,0.7396068736660192,High Engagement,High Engagement
17,384.0,6940000.0,4,0,8,0,1,0.5586112091627553,Low Engagement,High Engagement
17,704.0,1650000.0,16,2,4,1,0,0.4346096619777961,High Engagement,Low Engagement
28,317.0,24700000.0,19,1,11,1,1,0.5742401980193325,High Engagement,High Engagement
1,9834.0,4690000.0,19,5,6,1,1,0.7669029670878453,High Engagement,High Engagement
10,245.0,1610000.0,4,6,5,1,1,0.5506668380027043,High Engagement,High Engagement
17,691.0,10600000.0,15,5,8,1,1,0.6858065239759055,High Engagement,High Engagement
28,845.0,5120000.0,17,0,12,0,1,0.5335346341563478,Low Engagement,High Engagement
23,337.0,5190000.0,11,3,1,0,1,0.6112662381373349,Low Engagement,High Engagement
10,288.0,653000.0,14,4,3,1,1,0.5113166453882321,High Engagement,High Engagement
15,2047.0,118000.0,11,4,8,0,0,0.2017766297461719,Low Engagement,Low Engagement
22,900.0,5180000.0,10,3,11,0,0,0.46888981458139,Low Engagement,Low Engagement
27,700.0,24900000.0,14,1,3,1,1,0.752506746405944,High Engagement,High Engagement
17,2627.0,314000.0,10,0,6,1,0,0.3184830926339852,High Engagement,Low Engagement
27,592.0,7880000.0,15,2,11,1,1,0.5667834766461427,High Engagement,High Engagement
26,1249.0,285000.0,20,0,11,0,0,0.21262740783695017,Low Engagement,Low Engagement
20,601.0,23300000.0,2,3,7,1,1,0.7524330188686835,High Engagement,High Engagement
15,841.0,643000.0,13,6,7,1,0,0.3119450686430803,High Engagement,Low Engagement
22,1562.0,91000.0,13,5,3,0,0,0.3008321382376223,Low Engagement,Low Engagement
20,619.0,2850000.0,19,5,10,1,0,0.45289899460781974,High Engagement,Low Engagement
26,1211.0,1200000.0,15,1,9,0,0,0.3709560614841047,Low Engagement,Low Engagement
26,299.0,7810000.0,2,0,1,1,1,0.7218416076384132,High Engagement,High Engagement
27,481.0,7880000.0,14,4,10,1,1,0.7039932005880547,High Engagement,High Engagement
28,593.0,117000.0,0,6,8,0,0,0.32655582866158794,Low Engagement,Low Engagement
24,602.0,4020000.0,11,2,6,1,0,0.4370661575246791,High Engagement,Low Engagement
28,2171.0,889000.0,13,2,2,0,0,0.3668965386179543,Low Engagement,Low Engagement
20,883.0,2010000.0,2,0,11,1,0,0.37391280968428364,High Engagement,Low Engagement
15,251.0,5390000.0,1,3,3,1,1,0.6022555598916379,High Engagement,High Engagement
26,704.0,25900000.0,11,6,1,0,1,0.798411928011641,Low Engagement,High Engagement
15,956.0,283000.0,22,5,7,0,0,0.24718780584641228,Low Engagement,Low Engagement
28,270.0,4060000.0,19,4,9,0,0,0.4142272033475767,Low Engagement,Low Engagement
24,2288.0,66200000.0,17,2,11,0,0,0.38237911585623,Low Engagement,Low Engagement
20,777.0,3250000.0,0,0,11,1,0,0.3709745801684243,High Engagement,Low Engagement
10,246.0,62700000.0,4,4,10,1,1,0.7454280739621905,High Engagement,High Engagement
20,614.0,4840000.0,23,6,2,0,1,0.6107229877866395,Low Engagement,High Engagement
24,1077.0,6980000.0,16,5,10,1,1,0.8044157615656001,High Engagement,High Engagement
24,548.0,815000.0,15,5,1,1,0,0.4365107084105992,High Engagement,Low Engagement
23,368.0,275000.0,16,2,11,0,0,0.3714307922164464,Low Engagement,Low Engagement
17,1130.0,21800000.0,23,4,4,0,1,0.6741660210201036,Low Engagement,High Engagement
27,769.0,250000.0,10,5,12,0,0,0.3203228114917973,Low Engagement,Low Engagement
28,1307.0,795000.0,16,1,7,1,0,0.3598194874391988,High Engagement,Low Engagement
28,931.0,16600000.0,18,1,7,1,1,0.7461640538952218,High Engagement,High Engagement
23,1533.0,3830000.0,23,5,1,1,1,0.7251187411010053,High Engagement,High Engagement
26,381.0,1240000.0,10,1,2,1,0,0.42432482979610076,High Engagement,Low Engagement
19,2460.0,1870000.0,12,5,12,0,0,0.2747348277894133,Low Engagement,Low Engagement
17,1244.0,206000.0,19,6,12,1,0,0.27496352338768315,High Engagement,Low Engagement
10,358.0,307000000.0,9,3,11,0,0,0.39857401354153,Low Engagement,Low Engagement
2,449.0,9420000.0,19,1,11,0,1,0.5542073664632325,Low Engagement,High Engagement
19,949.0,6630000.0,15,0,10,0,1,0.5110106438180024,Low Engagement,High Engagement
15,937.0,3250000.0,12,0,11,1,0,0.39684752723416045,High Engagement,Low Engagement
22,456.0,1450000.0,18,1,5,0,0,0.42679947059536166,Low Engagement,Low Engagement
24,1179.0,1700000.0,19,1,10,0,0,0.3950840532333392,Low Engagement,Low Engagement
1,349.0,9840000.0,15,6,2,1,1,0.8417532283331823,High Engagement,High Engagement
27,915.0,16800000.0,18,4,12,1,1,0.7584803688784275,High Engagement,High Engagement
23,566.0,20600000.0,15,5,2,1,1,0.7728323733528332,High Engagement,High Engagement
1,1181.0,5600000.0,5,5,10,1,1,0.7853154439040653,High Engagement,High Engagement
29,552.0,235000.0,18,4,3,0,0,0.20633367143469414,Low Engagement,Low Engagement
26,251.0,3970000.0,18,4,9,0,0,0.45439100425595297,Low Engagement,Low Engagement
28,585.0,134000.0,22,6,2,0,0,0.3358598892245755,Low Engagement,Low Engagement
15,256.0,21800000.0,14,1,12,1,1,0.6363902783468224,High Engagement,High Engagement
17,44.0,61700000.0,14,2,9,0,1,0.6921467674272762,Low Engagement,High Engagement
25,391.0,14600000.0,17,0,11,0,0,0.25942968597127447,Low Engagement,Low Engagement
27,303.0,22200000.0,15,0,6,1,1,0.7746366695612256,High Engagement,High Engagement
24,958.0,16900000.0,18,0,1,1,1,0.8096129601959351,High Engagement,High Engagement
1,177.0,65500000.0,18,4,11,0,0,0.3479046843860165,Low Engagement,Low Engagement
26,838.0,44700000.0,17,2,12,1,1,0.7523614756797108,High Engagement,High Engagement
20,2124.0,6440000.0,15,5,3,1,1,0.6556176437191172,High Engagement,High Engagement
28,355.0,33600.0,8,2,11,1,0,0.23261527949564662,High Engagement,Low Engagement
15,258.0,14200000.0,18,4,11,0,0,0.46800840770483804,Low Engagement,Low Engagement
28,1604.0,50200.0,18,1,6,0,0,0.3023621952043441,Low Engagement,Low Engagement
22,549.0,5550000.0,22,4,12,1,1,0.6919821935205467,High Engagement,High Engagement
23,922.0,4510000.0,21,2,8,1,1,0.6551519709917129,High Engagement,High Engagement
24,597.0,6730000.0,11,5,6,1,1,0.7346513844639239,High Engagement,High Engagement
15,1120.0,92400.0,9,6,12,0,0,0.297677090258325,Low Engagement,Low Engagement
15,311.0,1370000.0,22,3,8,0,0,0.36738748134974375,Low Engagement,Low Engagement
2,644.0,10700000.0,9,0,5,0,1,0.6998967796520744,Low Engagement,High Engagement
2,2397.0,3900000.0,4,0,5,1,0,0.4561971204780041,High Engagement,Low Engagement
19,427.0,5160000.0,16,6,6,0,0,0.4750562413788968,Low Engagement,Low Engagement
27,388.0,1750000.0,17,1,12,0,0,0.39480758266464555,Low Engagement,Low Engagement
27,352.0,2680000.0,1,2,11,1,0,0.4048289378351518,High Engagement,Low Engagement
24,940.0,5540000.0,22,6,10,0,1,0.7271494061372115,Low Engagement,High Engagement
20,1215.0,724000.0,17,4,8,0,0,0.33174630586595893,Low Engagement,Low Engagement
29,386.0,17100.0,12,4,12,0,0,0.24543545231196054,Low Engagement,Low Engagement
27,287.0,1500000.0,10,0,4,0,0,0.3979609849220759,Low Engagement,Low Engagement
24,55.0,80900000.0,12,6,11,1,0,0.4080288068444817,High Engagement,Low Engagement
27,1032.0,1230000.0,16,5,5,0,0,0.4088787821473243,Low Engagement,Low Engagement
24,367.0,37800000.0,6,2,11,1,1,0.5065755668967991,High Engagement,High Engagement
27,2513.0,24500000.0,14,2,2,1,1,0.7022878355880278,High Engagement,High Engagement
27,551.0,2380000.0,14,4,7,1,0,0.44045109911830405,High Engagement,Low Engagement
22,241.0,751.0,16,4,4,0,0,0.3705901961152902,Low Engagement,Low Engagement
23,405.0,302000.0,16,5,12,0,0,0.38684831900197114,Low Engagement,Low Engagement
22,965.0,2560000.0,16,4,11,1,0,0.3522699529638486,High Engagement,Low Engagement
28,908.0,119000.0,13,0,4,0,0,0.3215732202725297,Low Engagement,Low Engagement
22,867.0,236000.0,15,5,9,1,0,0.35706790116629006,High Engagement,Low Engagement
25,530.0,14600000.0,23,4,8,0,0,0.3567917763219791,Low Engagement,Low Engagement
27,898.0,123000.0,8,6,3,0,0,0.3534836263196576,Low Engagement,Low Engagement
1,253.0,760000.0,14,4,4,1,1,0.6868118720212655,High Engagement,High Engagement
24,1066.0,7190000.0,16,2,5,1,1,0.7949030897151634,High Engagement,High Engagement
20,1187.0,15000000.0,0,6,2,1,1,0.7608761158868447,High Engagement,High Engagement
17,720.0,7830000.0,1,0,7,1,1,0.646307057717811,High Engagement,High Engagement
24,737.0,95100.0,16,0,5,0,0,0.3746874769455645,Low Engagement,Low Engagement
1,815.0,2590000.0,14,0,9,0,1,0.7267416916228915,Low Engagement,High Engagement
1,576.0,456000.0,13,5,6,1,1,0.5438326455358506,High Engagement,High Engagement
10,242.0,810000.0,13,6,10,0,1,0.5462995509255391,Low Engagement,High Engagement
23,257.0,949000.0,17,1,4,0,0,0.37594209126790185,Low Engagement,Low Engagement
15,389.0,673000.0,14,5,7,0,0,0.3157890142414008,Low Engagement,Low Engagement
20,723.0,3640000.0,19,0,8,1,0,0.45831614240316404,High Engagement,Low Engagement
17,339.0,24600000.0,21,0,1,1,1,0.6492589506378762,High Engagement,High Engagement
22,551.0,54300000.0,17,5,3,1,1,0.782157699338238,High Engagement,High Engagement
23,816.0,5530000.0,23,6,1,1,1,0.743824494783126,High Engagement,High Engagement
15,451.0,54000.0,16,0,10,0,0,0.27330946184844634,Low Engagement,Low Engagement
25,1085.0,4070000.0,18,2,2,1,0,0.3115581245385507,High Engagement,Low Engagement
17,7750.0,168000.0,23,0,12,0,0,0.22245420023994034,Low Engagement,Low Engagement
26,498.0,616000.0,6,4,5,1,0,0.38895579617278475,High Engagement,Low Engagement
23,1114.0,4710000.0,19,1,6,1,1,0.7220488449696955,High Engagement,High Engagement
20,846.0,1400000.0,17,6,1,1,0,0.43233293533392414,High Engagement,Low Engagement
26,459.0,11900.0,17,0,5,0,0,0.3082293929326938,Low Engagement,Low Engagement
26,1057.0,12700000.0,15,6,10,0,1,0.7998890148356894,Low Engagement,High Engagement
10,246.0,27600000.0,0,2,12,1,1,0.7083161169613679,High Engagement,High Engagement
2,2185.0,5020000.0,15,1,10,1,1,0.5411272040102353,High Engagement,High Engagement
26,1080.0,4870000.0,10,0,10,1,1,0.5703867306496326,High Engagement,High Engagement
27,2419.0,4050000.0,1,1,8,1,0,0.4786420600988714,High Engagement,Low Engagement
25,908.0,16900000.0,13,2,6,0,0,0.4261829323187364,Low Engagement,Low Engagement
20,500.0,48100.0,12,0,9,0,0,0.3228231302412702,Low Engagement,Low Engagement
17,627.0,201000.0,21,4,7,0,0,0.3415064312041624,Low Engagement,Low Engagement
27,804.0,501000.0,20,1,6,1,0,0.3609825594118882,High Engagement,Low Engagement
17,525.0,6240000.0,11,5,8,0,1,0.6120865078575175,Low Engagement,High Engagement
22,857.0,5550000.0,19,4,4,1,1,0.7377568308007394,High Engagement,High Engagement
28,3006.0,1060000.0,14,3,5,0,0,0.35488931675765184,Low Engagement,Low Engagement
28,500.0,837000.0,16,0,8,1,0,0.381134183388824,High Engagement,Low Engagement
29,2308.0,996000.0,14,4,1,0,0,0.16847726199899252,Low Engagement,Low Engagement
22,2710.0,979000.0,12,5,7,1,0,0.38824898890185955,High Engagement,Low Engagement
27,5532.0,1500000.0,16,6,3,0,0,0.4302433072086853,Low Engagement,Low Engagement
26,829.0,21300000.0,17,5,11,1,1,0.6377416540446067,High Engagement,High Engagement
24,352.0,6610000.0,13,6,3,1,1,0.7777172945246498,High Engagement,High Engagement
17,454.0,6940000.0,2,2,12,0,1,0.561003548280609,Low Engagement,High Engagement
27,444.0,2780000.0,16,2,4,0,0,0.43743418428307584,Low Engagement,Low Engagement
20,1194.0,181000.0,12,3,8,0,0,0.31389876021364793,Low Engagement,Low Engagement
25,901.0,6620000.0,23,2,3,0,0,0.3446921236330206,Low Engagement,Low Engagement
24,1209.0,13500000.0,13,6,4,0,1,0.7214419789241594,Low Engagement,High Engagement
1,152.0,108000000.0,10,1,11,0,0,0.2615565104331628,Low Engagement,Low Engagement
15,247.0,5250000.0,22,4,11,1,0,0.44600461298861194,High Engagement,Low Engagement
24,435.0,21800000.0,16,3,6,1,1,0.8075134840600575,High Engagement,High Engagement
24,752.0,4700000.0,15,6,1,1,1,0.6783186748376715,High Engagement,High Engagement
29,1065.0,43900000.0,18,0,12,1,0,0.27936997489348253,High Engagement,Low Engagement
24,605.0,4860000.0,15,1,6,1,1,0.6835015994783912,High Engagement,High Engagement
26,1404.0,26900000.0,17,2,10,0,1,0.6778821730918371,Low Engagement,High Engagement
22,262.0,1430.0,19,3,12,0,0,0.3467661064363881,Low Engagement,Low Engagement
24,586.0,7960000.0,17,5,1,1,1,0.8079770405193488,High Engagement,High Engagement
26,1601.0,469000.0,16,6,11,0,0,0.15784521748200417,Low Engagement,Low Engagement
27,1949.0,592000.0,21,0,12,0,0,0.2925191709761436,Low Engagement,Low Engagement
28,316.0,24700000.0,15,3,7,1,1,0.7333642859832903,High Engagement,High Engagement
20,555.0,839000.0,13,2,6,0,0,0.3966750737501576,Low Engagement,Low Engagement
27,503.0,4640000.0,12,0,2,1,1,0.6085511053890108,High Engagement,High Engagement
20,668.0,859000.0,19,5,10,1,0,0.3959310691113883,High Engagement,Low Engagement
1,418.0,34800000.0,11,4,11,1,1,0.5461620008962796,High Engagement,High Engagement
17,490.0,13800000.0,18,6,11,1,1,0.568311272662185,High Engagement,High Engagement
22,1046.0,20900000.0,23,1,2,1,1,0.7619687595102979,High Engagement,High Engagement
20,888.0,205000.0,17,4,12,0,0,0.326498624817158,Low Engagement,Low Engagement
1,351.0,370000.0,12,2,1,0,1,0.507697069195951,Low Engagement,High Engagement
29,8891.0,839000.0,23,3,3,1,0,0.22205267754702968,High Engagement,Low Engagement
1,872.0,42400000.0,5,0,8,1,1,0.8200811440293745,High Engagement,High Engagement
27,1113.0,3830000.0,17,4,2,0,0,0.4228260491897078,Low Engagement,Low Engagement
22,273.0,22600.0,17,2,12,1,0,0.33766800336367925,High Engagement,Low Engagement
27,305.0,6610000.0,14,3,5,1,1,0.6718364352292694,High Engagement,High Engagement
22,3230.0,2850.0,15,5,11,0,0,0.152471446147852,Low Engagement,Low Engagement
20,1183.0,1250000.0,12,6,8,0,0,0.4067376321794843,Low Engagement,Low Engagement
20,551.0,3400000.0,15,6,11,0,0,0.3591232007742496,Low Engagement,Low Engagement
20,1146.0,758000.0,18,5,7,0,0,0.4115771338059063,Low Engagement,Low Engagement
23,1124.0,2560000.0,19,4,4,0,1,0.5835135785866163,Low Engagement,High Engagement
22,1095.0,13400000.0,23,3,2,1,1,0.75029463459899,High Engagement,High Engagement
29,387.0,20600.0,13,3,10,0,0,0.1890639373620602,Low Engagement,Low Engagement
20,500.0,4890.0,15,6,10,0,0,0.340412405938184,Low Engagement,Low Engagement
22,748.0,16000000.0,16,2,5,1,1,0.7612147600368434,High Engagement,High Engagement
23,594.0,10500000.0,2,6,4,1,1,0.7609004702785183,High Engagement,High Engagement
23,1210.0,7900000.0,15,5,3,1,1,0.785995944463124,High Engagement,High Engagement
20,684.0,49500.0,11,0,11,0,0,0.19780701083090496,Low Engagement,Low Engagement
27,990.0,83800.0,5,0,11,0,0,0.1819233559554712,Low Engagement,Low Engagement
20,1155.0,8480000.0,16,2,9,0,1,0.6708234181838031,Low Engagement,High Engagement
26,452.0,1240000.0,14,1,3,1,0,0.42900041840480213,High Engagement,Low Engagement
28,3463.0,5230000.0,23,3,11,0,0,0.429950947277815,Low Engagement,Low Engagement
23,250.0,33200000.0,4,2,10,0,1,0.5905745909228084,Low Engagement,High Engagement
23,319.0,5530000.0,0,4,10,1,1,0.6720129239023953,High Engagement,High Engagement
22,1222.0,1180000.0,12,2,7,0,0,0.37080138432216964,Low Engagement,Low Engagement
24,935.0,3280000.0,23,3,9,1,1,0.5137610309735618,High Engagement,High Engagement
28,951.0,20600000.0,19,4,10,1,1,0.7403090211433115,High Engagement,High Engagement
23,593.0,24500.0,13,6,10,0,0,0.4192238532732926,Low Engagement,Low Engagement
28,740.0,2390000.0,16,0,11,0,0,0.34354565783495983,Low Engagement,Low Engagement
26,570.0,878000.0,5,4,11,0,0,0.24714904474898058,Low Engagement,Low Engagement
15,1082.0,3990000.0,17,2,9,0,0,0.41430301576573364,Low Engagement,Low Engagement
28,256.0,76700.0,14,2,8,0,0,0.3156386151669895,Low Engagement,Low Engagement
24,733.0,72200.0,17,4,1,0,0,0.34088635475759643,Low Engagement,Low Engagement
26,296.0,3110000.0,15,4,1,0,0,0.45992798487613185,Low Engagement,Low Engagement
22,1052.0,20500000.0,6,5,2,1,1,0.7749270087793831,High Engagement,High Engagement
24,487.0,8590000.0,20,5,11,1,1,0.5714222866219284,High Engagement,High Engagement
28,372.0,5120000.0,16,6,9,0,1,0.5259161414299101,Low Engagement,High Engagement
10,363.0,803000.0,21,0,6,0,1,0.530208532987427,Low Engagement,High Engagement
17,443.0,339000.0,11,6,4,0,0,0.3776240411937545,Low Engagement,Low Engagement
23,1757.0,3700000.0,16,2,6,1,1,0.6867629583629744,High Engagement,High Engagement
24,744.0,7190000.0,17,2,11,1,1,0.5787625290527354,High Engagement,High Engagement
15,671.0,26000.0,11,0,5,0,0,0.2682674674652767,Low Engagement,Low Engagement
24,1414.0,17500000.0,0,1,8,1,1,0.7244001221581501,High Engagement,High Engagement
27,542.0,2430000.0,14,5,9,0,0,0.44913805586422595,Low Engagement,Low Engagement
26,1528.0,136000.0,11,0,12,0,0,0.2365057223233725,Low Engagement,Low Engagement
29,2496.0,865000.0,14,4,9,0,0,0.18191200553706285,Low Engagement,Low Engagement
17,384.0,61800000.0,21,0,9,1,1,0.7054631651983396,High Engagement,High Engagement
28,1319.0,695000.0,17,4,9,0,0,0.32689488125635724,Low Engagement,Low Engagement
28,786.0,24700000.0,20,2,4,1,1,0.7438308266084585,High Engagement,High Engagement
29,774.0,43900000.0,20,2,2,0,0,0.289954872212819,Low Engagement,Low Engagement
15,2826.0,112000.0,16,0,5,0,0,0.21177834794074074,Low Engagement,Low Engagement
24,608.0,4020000.0,16,2,3,1,1,0.5026497775209031,High Engagement,High Engagement
20,1016.0,6750000.0,0,5,11,1,0,0.4353507237636867,High Engagement,Low Engagement
28,247.0,4050000.0,13,0,1,0,0,0.43874134057934033,Low Engagement,Low Engagement
29,1605.0,3750000.0,12,6,7,1,0,0.2867008831833276,High Engagement,Low Engagement
24,1338.0,6990000.0,16,5,9,0,1,0.706872144343614,Low Engagement,High Engagement
27,1431.0,709000.0,15,5,11,0,0,0.18774747535456718,Low Engagement,Low Engagement
23,567.0,20100.0,0,1,11,1,0,0.2590029354846259,High Engagement,Low Engagement
20,1063.0,15000000.0,16,2,7,1,1,0.7422171428731136,High Engagement,High Engagement
22,255.0,175000.0,14,4,6,1,0,0.366262481111726,High Engagement,Low Engagement
23,27669.0,4790000.0,20,4,11,1,1,0.6452177818338447,High Engagement,High Engagement
28,418.0,1750000.0,16,0,1,0,0,0.38767350622702595,Low Engagement,Low Engagement
22,885.0,5520000.0,17,0,4,1,1,0.7269138508232516,High Engagement,High Engagement
17,375.0,1060000.0,16,0,7,0,0,0.4182050160764511,Low Engagement,Low Engagement
22,842.0,2370000.0,18,5,2,1,0,0.48742853272627173,High Engagement,Low Engagement
27,323.0,22200000.0,16,1,11,1,1,0.621575556544628,High Engagement,High Engagement
28,1195.0,1210000.0,17,2,12,0,0,0.3552163849062487,Low Engagement,Low Engagement
24,410.0,1350000.0,11,0,1,1,0,0.41873911973813066,High Engagement,Low Engagement
24,928.0,14400000.0,3,5,11,1,1,0.5344624497927779,High Engagement,High Engagement
24,489.0,2730000.0,17,3,8,0,1,0.5107459905105008,Low Engagement,High Engagement
22,844.0,21300000.0,15,6,5,1,1,0.7666808399515721,High Engagement,High Engagement
24,722.0,35100000.0,20,4,3,1,1,0.8585250955024003,High Engagement,High Engagement
17,764.0,23900000.0,22,4,4,1,1,0.7606192070382055,High Engagement,High Engagement
26,3816.0,908000.0,16,6,8,1,0,0.36941512481660427,High Engagement,Low Engagement
19,2461.0,6300000.0,15,4,1,0,0,0.4847393622720371,Low Engagement,Low Engagement
15,956.0,1300000.0,13,5,4,1,0,0.3264649768413681,High Engagement,Low Engagement
15,1133.0,3390000.0,22,1,6,1,0,0.4322672557141564,High Engagement,Low Engagement
26,774.0,10400000.0,14,6,6,1,1,0.8009213108886826,High Engagement,High Engagement
10,274.0,1760000.0,16,4,8,0,1,0.5461170813813445,Low Engagement,High Engagement
23,738.0,7220000.0,19,3,4,1,1,0.7677303919960288,High Engagement,High Engagement
27,806.0,36900.0,4,4,9,0,0,0.32342355345007395,Low Engagement,Low Engagement
23,365.0,12400000.0,17,6,11,0,1,0.5837144799153597,Low Engagement,High Engagement
23,409.0,1400000.0,18,5,11,1,0,0.4020915486180494,High Engagement,Low Engagement
28,1114.0,22000000.0,13,2,7,1,1,0.7352167412251445,High Engagement,High Engagement
20,1112.0,546000.0,20,2,10,0,0,0.3562021202899065,Low Engagement,Low Engagement
24,653.0,9340000.0,17,5,11,0,1,0.6109616280886688,Low Engagement,High Engagement
24,669.0,7960000.0,16,2,3,1,1,0.8092342757051049,High Engagement,High Engagement
22,520.0,5340000.0,19,3,1,1,1,0.6448774289059456,High Engagement,High Engagement
25,275.0,3970000.0,15,0,9,1,0,0.3180653656358188,High Engagement,Low Engagement
28,270.0,814000.0,22,0,3,0,0,0.3818380826089253,Low Engagement,Low Engagement
17,4748.0,2720000.0,10,5,11,0,0,0.327214261152053,Low Engagement,Low Engagement
1,668.0,1330000.0,0,3,11,0,0,0.4203133559492753,Low Engagement,Low Engagement
17,525.0,770000.0,19,6,5,1,0,0.39378586489186523,High Engagement,Low Engagement
15,593.0,2230000.0,17,6,2,1,0,0.3891554753796922,High Engagement,Low Engagement
20,1545.0,1490000.0,19,2,10,1,0,0.3477800795123414,High Engagement,Low Engagement
20,999.0,903000.0,19,4,11,1,0,0.21414758748954754,High Engagement,Low Engagement
20,834.0,5180000.0,19,0,9,1,1,0.5963402846569716,High Engagement,High Engagement
26,2011.0,6580000.0,14,0,1,1,1,0.6054698627114821,High Engagement,High Engagement
1,1150.0,8160.0,21,3,11,0,0,0.2496854982151874,Low Engagement,Low Engagement
27,634.0,1910000.0,15,4,5,0,0,0.42585004121795905,Low Engagement,Low Engagement
10,1305.0,1410000.0,13,5,9,0,0,0.44239373745551736,Low Engagement,Low Engagement
20,949.0,7860000.0,20,2,7,0,1,0.6856800849453704,Low Engagement,High Engagement
22,920.0,26900000.0,19,4,2,1,1,0.7753649381039754,High Engagement,High Engagement
27,5027.0,20100000.0,3,3,11,0,0,0.457973566118002,Low Engagement,Low Engagement
27,631.0,4050000.0,1,1,5,1,0,0.4527039309954632,High Engagement,Low Engagement
17,1307.0,23700000.0,19,2,5,1,1,0.555794358741661,High Engagement,High Engagement
15,1114.0,400000.0,13,1,9,0,0,0.2558447866954049,Low Engagement,Low Engagement
20,403.0,16700000.0,23,5,1,1,1,0.751468384363653,High Engagement,High Engagement
25,401.0,14600000.0,13,2,6,0,0,0.38534518925840267,Low Engagement,Low Engagement
27,1141.0,15300000.0,18,0,6,1,1,0.7615266887168048,High Engagement,High Engagement
22,483.0,800000.0,16,0,5,0,0,0.425650468630425,Low Engagement,Low Engagement
24,650.0,5270000.0,20,1,6,1,1,0.7462116066641721,High Engagement,High Engagement
26,442.0,10100000.0,12,2,7,1,1,0.7586785434533719,High Engagement,High Engagement
20,267.0,19600000.0,19,0,7,0,1,0.7377086250115944,Low Engagement,High Engagement
28,1037.0,4050000.0,15,4,4,0,0,0.4389869393967279,Low Engagement,Low Engagement
25,487.0,9370000.0,22,6,11,0,0,0.23717096750623956,Low Engagement,Low Engagement
26,379.0,14200000.0,22,5,11,0,1,0.6030768325347822,Low Engagement,High Engagement
20,1665.0,33200000.0,18,1,1,1,1,0.6869587510446246,High Engagement,High Engagement
24,1043.0,19100000.0,15,3,10,1,1,0.7829830916447552,High Engagement,High Engagement
26,647.0,21300000.0,16,6,1,1,1,0.811248714771193,High Engagement,High Engagement
24,590.0,7960000.0,15,0,9,1,1,0.7806806486098401,High Engagement,High Engagement
23,437.0,13300000.0,0,1,10,0,1,0.6611468416512472,Low Engagement,High Engagement
22,826.0,5340000.0,19,3,7,1,1,0.6597247690772231,High Engagement,High Engagement
25,586.0,9380000.0,4,1,4,0,0,0.40295186282802464,Low Engagement,Low Engagement
28,1140.0,265000.0,13,4,2,0,0,0.3274653103988116,Low Engagement,Low Engagement
26,763.0,9770000.0,14,0,1,1,1,0.7478365315120127,High Engagement,High Engagement
22,652.0,90600.0,12,4,4,0,0,0.34813595047065227,Low Engagement,Low Engagement
22,1745.0,3600000.0,5,1,11,1,0,0.3225854499790113,High Engagement,Low Engagement
27,271.0,6610000.0,15,0,7,1,1,0.7362586158006231,High Engagement,High Engagement
15,957.0,1710000.0,19,3,12,0,0,0.36823989168797006,Low Engagement,Low Engagement
24,683.0,3080000.0,22,0,3,1,1,0.5458866512047972,High Engagement,High Engagement
27,906.0,3830000.0,16,2,5,0,0,0.43006439527057183,Low Engagement,Low Engagement
28,253.0,10100000.0,16,5,10,1,1,0.6975928084336662,High Engagement,High Engagement
19,2887.0,738000.0,12,6,6,1,0,0.286834763657902,High Engagement,Low Engagement
20,864.0,2150000.0,22,5,9,1,0,0.4389673277049737,High Engagement,Low Engagement
24,51.0,21800000.0,16,1,3,1,1,0.78739220773301,High Engagement,High Engagement
